body,title,url
"
MÉXICO.- Selena Martz trabajaba como gerente de cuenta en Totalplay desde el 21 de febrero de este año. Había pasado mucho tiempo buscando empleo, por lo que ingresó a la empresa “motivada, con muchas ganas de trabajar con muchas ideas”, narró en su cuenta e Twitter.No obstante, al poco tiempo empezó a pasarla mal en el trabajo, ya que asegura que su jefa se enojaba cuando visitaba clientes, le cancelaba proyectos integrales y le quitaba cuentas. También le prohibía hablar con sus compañeros aunque los buscara para aclarar dudas. Dijo que nunca recibió capacitación por parte de ella o de la empresa.

Te pude interesar: Exhortan a trabajadores a denunciar abusos laborales
Yo estoy acostumbrada a ser profesional y el trato a los clientes es cordial… Con ella no podía hacerlo, me hablaba mal enfrente de clientes e incluso ha sido grosera con ellos. 

La trató ""como si fuera una delincuente""
Ante la situación, a los tres meses de estar trabajando, Selene solicitó que la cambiaran de área. Recursos Humanos autorizó su cambio para el lunes 16 de mayo. Sin embargo, su jefa hizo que pararan el proceso. La amenazó con correrla, así que ella decidió denunciar. 
Es una persona que tiene un contacto fuerte dentro de la empresa y por ese motivo no la han movido y se siente con la libertad de hacer lo que se le plazca, muchos rumores circulan de las razones por las que la empresa aún sigue contratándola…

En el hilo que abrió en Twitter compartió una grabación que alcanzó a tomar, donde se puede ver a su jefa y se le escucha decir: “No, aquí me voy a quedar hasta que esta señorita se salga”. Selene asegura que ya había llamado a seguridad para sacarla “como si fuera una delincuente, arrebatándome la computadora y guitoneándome”.



Hoy tuve la peor experiencia humillante de mi vida por parte de mi ahora ex-jefa, si, ex-jefa por qué RENUNCIÉ, y su reacción ante esto fue llamar a seguridad para sacarme de la empresa como si fuera una delincuente arrebatándome la computadora, y gritoneandome pic.twitter.com/EOMpEWIm8I — Selene Martz (@SelMartz) 
   May 18, 2022







Este hilo llegó a Ricardo Salinas Pliego, presidente de Grupo Salinas; a Javier Ferrer, Director General de Auditoría de Grupo Salinas y a Eduardo kuri Romo, CEO de Totalplay. La compañía respondió horas más tarde que se tomarán las medidas al respecto. Señaló: “Este comportamiento no refleja el espíritu de nuestra empresa.” Te puede interesar: ""Váyase a la mier..."": Salinas Pliego solicita la cancelación del servicio Totalplay de una usuaria
Selene Martz, en sus comentarios finales, dijo que fue muy humillada y advirtió a los usuarios no aceptar trabajar con quien fue su jefa: Arleen Marisela Rodríguez, gerente de cuentas de hospitalidad en Totalplay.  


Síguenos en  dando clic a la estrella





Comentarios




",Empleada de Totalplay acusa a su jefa de abuso y humillación el caso llega a Salinas Pliego,http://www.elimparcial.com/mexico/Empleada-de-Totalplay-acusa-a-su-jefa-de-abuso-y-humillacion-el-caso-llega-a-Salinas-Pliego-20220519-0128.html
"
NUEVO LEÓN.- El padre de Debanhi, Mario Escobar, considera que con las fotografías e información de la necropsia del Servicio Médico Forense, el estudio independiente que realizó el perito que él contrató, así como con las observaciones de la antropóloga de la Comisión Nacional de Búsqueda, se tienen suficientes pruebas para determinar la causa de la muerte de su hija.Él está seguro de que su hija fue asesinada y que solo falta buscar a los culpables. Sin embargo, señaló que si hay necesidad de más pruebas, tanto él como su esposa Dolores Bazaldúa están de acuerdo en que se realice la exhumación del cuerpo de Debanhi. Lo que ellos quieren es que el caso se esclarezca totalmente y que se haga justicia. 

Te puede interesar: Mario Escobar: Debanhi fue asesinada, ""hasta que científicamente se demuestre lo contrarioEl padre tiene esperanza de que se haga justicia
Mario Escobar reconoció que ha habido un cambio notable en las investigaciones desde que se formó una Comisión Interinstitucional donde interviene el gobierno federal y estatal. Dijo:  “todavía tengo una certeza y una esperanza de que esto se puede corregir”, no en el sentido de que le vayan a entregar a Debanhi con vida nuevamente:
 Ya me la mataron, pero ahora hay que buscar a los presuntos responsables a partir de lo que arroje el dictamen de las personas especializadas, un grupo enorme de gente que va trabajar en eso, gente correcta que no va a decir ninguna mentira.

Mario Escobar fue citado este jueves al motel Nueva Castilla, porque se iba a realizar una diligencia para cerrar llaves del gas y apagar algunos climas, a fin de evitar que se pueda registrar algún incidente que afecte la seguridad del sector. “Vine para que no vayan a contaminar algún lugar, porque todavía no está cerrada ninguna línea de investigación”, asentó.
Don Mario dijo que a él le pasaron un disco duro con once mil 800 videos. “Es una locura, pero los voy a revisar porque quiero conocer la verdad”, concluyó.  


Síguenos en  dando clic a la estrella




En esta nota

Caso Debanhi





Comentarios




",Caso Debanhi: Padres están de acuerdo en exhumar el cuerpo de su hija si es necesario,http://www.elimparcial.com/mexico/Caso-Debanhi-Padres-estan-de-acuerdo-en-exhumar-el-cuerpo-de-su-hija-si-es-necesario-20220519-0134.html
"
CIUDAD DE MÉXICO.- Todos quienes hayan visto ""The Crown"" estarán familiarizados con el apodo Lilibet que se le dio a la reina Elizabeth II cuando era una pequeña niña, ya que a sus pocos años no era capaz de pronunciar bien su nombre y todo su círculo cercano la siguió llamando de tal manera como muestra de cariño.The Royal Collection Trust hizo pública por primera vez una carta que la pequeña entonces princesa escribió a su madre y a su padre en 1937, cuando Elizabeth tenía 11 años de edad. Esto como parte de los festejos en honor a la soberana.

La carta, escrita de puño y letra con una caligrafía clara y legible, resultó ser conmovedora por las dulces palabras que dedica a sus padres y retratando lo que sucedió el día de la coronación de George, su padre, después de que su tío Edward VIII renunciara al trono.  ¿Qué decía la carta que Elizabeth II escribió a sus padres?
El relato de la entonces joven princesa comienza cuando el sonido de los Royal Marines la despiertan a las 5 de la mañana, antes de ponerse una bata para asomarse desde su recámara. Elizabeth II recordó haber visto un grupo de muchas personas y luego ir a la guardería para recoger a su hermana, la princesa Margarita.Elizabeth II también describió cómo ella y Margarita no se terminaron su desayuno porque estaban muy emocionadas y con gran detalle describió cómo estaban vestidas: con atuendos de seda blanca, encaje color crema, mangas abullonadas y ""pequeños lazos dorados hasta el centro"".
Minutos más tarde, Elizabeh y Margarita corrieron a la habitación del rey George y la reina Isabel para darles los buenos días, y anotó cómo ""besaron a mamá y le desearon buena suerte"" antes de dirigirse a la Abadía de Westminster.



    Carta de la reina Elizabeth II dirigida a sus padres 
  


En una carta dirigida a la Reina Madre, como se le conocía a la mamá de Elizabeth II, el príncipe Philip expresó cómo veía su vida al lado de Isabel.

Lilibet es lo único en este mundo que es absolutamente real para mí y mi ambición es llevarnos a los dos a una nueva existencia combinada que no solo será capaz de resistir los golpes dirigidos a nosotros, sino que también tendrá una existencia positiva para el bien... ¿Cherish Lilibet?"".

El texto sigue: ""Me pregunto si esa palabra es suficiente para expresar lo que hay en mí. ¿Aprecia uno su sentido del humor o su oído musical o sus ojos? No estoy seguro, pero sé que doy gracias a Dios por ellos y así, muy humildemente, doy gracias a Dios por Lilibet y por nosotros"".Como parte de los homenajes a la reina Isabel II por su Jubileo de Platino, el 2 de junio se llevará a cabo el desfile Trooping the Colour, que se llevará a cabo completamente desde la pandemia, y el sábado habrá una misa de acción de gracias por el reinado de la Reina, de 96 años.También te puede interesar: La Reina se retiró de la Apertura Estatal del Parlamento de este año por primera vez desde 1963.



Síguenos en  dando clic a la estrella




En esta nota

Reina Isabel II





Comentarios




",La carta que la reina Isabel II escribió a sus padres cuando era una niña,http://www.elimparcial.com/mundo/La-carta-que-la-reina-Isabel-II-escribio-a-sus-padres-cuando-era-una-nina-20220519-0129.html
"
MÉXICO.- Christian Nodal desató un fuerte escándalo en redes sociales luego de publicar una supuesta conversación con Belinda en la que ella le pide dinero. El cantante hizo esto como una reacción a los recientes ataques de la madre de la actriz, Belinda Schull, quien ha lanzado indirectas en sus redes sociales, además de que aplaudió un comentario en el que insultan a Nodal llamándolo “naco”. La publicación del sonorense, vía Twitter, dividió opiniones, pues mientras algunos consideran que fue inmaduro, “de mal gusto” y hasta insensible exponer de esa forma a su expareja; otros han optado por criticar a Belinda llamándola “interesada” y “manipuladora”. 







         
     


          
      

          
      



        
    














Ver esta publicación en Instagram



        
    



          
      

          
      

          
      



          
      

          
      



          
      

          
      

          
      




         
     

         
     

Una publicación compartida de Cynthia Urias (@cynthiaurias)








Así mismo, quien se está llevando severas críticas es la madre de la cantante, ya que la han señalado de ser aprovechada con el trabajo de su hija, además de clasista, según los usuarios. En el programa ¡Cuéntamelo ya!, Cynthia Urías contribuyó al tema asegurando que, en una ocasión, escucho que la señora Schull hablaba muy mal de su exyerno. 
“El fin de semana escuché sin querer una plática de la señora Belinda, yo estaba con mi tapabocas y yo creo que la señora no me reconoció y estaba hablando muy fuerte cosas de Nodal a otra persona”, contó Urías en el programa en vivo. 

Destacó que, dentro de lo que pudo escuchar, entendió que la madre de la cantante nunca estuvo de acuerdo con la relación. En este sentido recomendó a la señora no hablar tan públicamente del cantante, especialmente si va a criticarlo de forma tan severa. 





         
     


          
      

          
      



        
    














Ver esta publicación en Instagram



        
    



          
      

          
      

          
      



          
      

          
      



          
      

          
      

          
      




         
     

         
     

Una publicación compartida de Beli (@belindapop)








“Yo no hablé con Nodal, yo no le dije nada y ni lo conozco, pero imagínate que la señora ande hablando así por la vida, que no se dé cuenta quién la escucha. Que vayan y le digan a Nodal ‘Es que la señora sigue diciendo que tú...’. Pues ya se enfadó”, agregó la presentadora.
 



     
 

La publicación de Nodal 
Cabe recordar que el cantante se dijo cansado de que “no lo dejen en paz”, es decir, de que se sigan publicando indirectas e insultos en su contra. Con esta excusa filtró una conversación entre él y la actriz en donde que ella le pide dinero para realizarse un trabajo dental. 





“20 años recogiendo los frutos de su hija hasta dejarla sin nada. Déjenme en paz, yo estoy sanando. No les molesto, ni siquiera exijo mis créditos en canciones o en la vida. Todo lo bello que está pasando se lo merece y también me costó a mí. Cuando me cansé de dar se acabó todo”, dijo el intérprete.








Síguenos en  dando clic a la estrella




En esta nota

Christian Nodal
Belinda
Televisa





Comentarios




",Cynthia Urías asegura que escuchó a la mamá de Belinda hablando mal de Nodal ,http://www.elimparcial.com/espectaculos/Cynthia-Urias-asegura-que-escucho-a-la-mama-de-Belinda-hablando-mal-de-Nodal--20220519-0106.html
"
VERACRUZ.- Dos tomas clandestinas de Pemex fueron aseguradas por la Policía Estatal en dos regiones de Veracruz, gracias a los reportes de algunos ciudadanos en los municipios de Coatzacoalcos y José Azueta.Los elementos estatales acudieron para la verificación de la demanda anónima, según un reporte de la Secretaría de Seguridad Pública del estado, por lo que pudieron ubicar a personal de Seguridad Física de la empresa gubernamental Petróleos de México en una toma clandestina en uno de los poliductos del lugar.

Otro reporte indicó posteriormente la presencia de un objeto sospechoso en la calle Reforma, en la misma localidad, donde fue hallado un tambo abandonado con una capacidad de 200 litros, conteniendo una cantidad de hidrocarburo no especificada.Mientras que en el municipio de José Azueta fue asegurada una toma clandestina en un poliducto de 24 pulgadas, el cual fue sellado por personal de Pemex. Lo asegurado fue puesto a disposición de la Fiscalía General de la República (FGR) con sede en Coatzacoalcos.También te puede interesar: Qué hay detrás de los cambios de política de EE.UU. hacia Cuba y Venezuela (y cuál es su relación con la Cumbre de las Américas).



Síguenos en  dando clic a la estrella




En esta nota

Pemex





Comentarios




",Dos tomas clandestinas en ductos de Pemex fueron halladas en Veracruz gracias a una denuncia anónima,http://www.elimparcial.com/mexico/Dos-tomas-clandestinas-en-ductos-de-Pemex-fueron-halladas-en-Veracruz-gracias-a-una-denuncia-anonima-20220519-0140.html
"
MÉXICO.- La entrenadora de actuación que trabajó con Amber Heard de 2011 a 2017 afirmó que puede saber si las lágrimas de Heard en la corte son verdaderas o no. Como se sabe, la actriz ha sido puesta en duda por las inconsistencias en su testimonio y el descubrimiento de que ha mentido en varias ocasiones, por lo que, incluso sus expresiones en el juicio son cuestionados. En un testimonio pregrabado que fue reproducido en el tribunal, Kristina Sexton dijo que acostumbraba ver llorar a Amber en sus clases de actuación debido a las peleas ocasionales entre ella y Johnny Depp, quien entonces era su esposo. 







Sexton afirmó que a Heard le cuesta trabajo llorar y actuar al mismo tiempo por lo que cree que sus lágrimas en el juicio son reales. Según contó, a medida que las peleas entre ambos se volvían más intensas, veía a la actriz cada vez menos y ella solía llegar tarde y llorando a las clases. La entrenadora de actuación incluso reveló que era tan común que Heard llegara llorando que comenzaba las sesiones una hora tarde para darle tiempo de que se tranquilizara.  



     
 

Amber Heard y James Franco 
Cabe recordar que el pasado lunes, en los interrogatorios a la actriz surgió el tema de su relación con James Franco. Amber reconoció que el 22 de mayo de 2016 pasó la noche en su departamento con el actor, a pesar de haberlo negado antes. 
Los abogados de Depp mostraron un video en el juicio donde se puede ver a Franco llegando al penthouse de Heard en el edificio Eastern Columbia, en Los ángeles, alrededor de las 10:50.


testimonio de ellos simplemente.  Camille entonces menciona a James Franco. Amber dice que no recuerda cuándo fue James Franco.  Camille dice que la ayudará a recordar y ponen el video con James Franco.  Amber dice que no sabe qué horas eran y Camille pide que pongan nuevamente pic.twitter.com/nCjETqMxv2 — Mario Mojica Cuello (@mariomojc) 
   May 17, 2022







En el clip aparece el actor apoyando su cabeza en el hombro de Heard y después ella hace lo mismo. En el interrogatorio, la protagonista de Aquaman confirmó que es James Franco quien aparece junto a ella. Esto supone que Amber mintió cuando aseguró que pasó sola esa noche y negó, específicamente, haber estado acompañada de Franco. 
Cuatro días después de esta grabación, el 27 de mayo de 2016, la actriz solicitó una orden de restricción por violencia familiar contra su entonces esposo.


Síguenos en  dando clic a la estrella




En esta nota

Amber Heard
Johnny Depp





Comentarios




",¿Lágrimas falsas o reales?: Entrenadora de actuación de Amber Heard opina ,http://www.elimparcial.com/espectaculos/Lagrimas-falsas-o-reales-Entrenadora-de-actuacion-de-Amber-Heard-opina--20220519-0118.html
"
CIUDAD DE MÉXICO.- Hombre camina sobre el Cablebús en Iztapalapa y es captado en video.Usuarios del Cablebús en Iztapalapa captaron en video a un hombre que camina sobre una de las torres del transporte elevado, mientras las góndolas operan.

Al grito de ""bájate cab..."", usuarios del transporte piden al sujeto que desista.


Un sujeto fue captado por usuarios mientras caminaba sobre la torre del #Cablebús en #Iztapalapa. pic.twitter.com/he5sd6DFcm — Central Municipal (@Central_CM) 
   May 19, 2022







Un video que circula en redes sociales muestra que el hombre recorre la parte más alta de la estructura metálica.


     
 

Hasta ahora las autoridades capitalinas no han informado sobre los hechos.
Hechos inusuales en el Cablebús
No es la primera vez que ocurre un hecho inusual en el Cablebús, pues en una ocasión usuarios de la Línea 2 quedaron ""colgados"" durante una hora, aproximadamente, debido a una falla en el servicio de la Línea 2 del Cablebús, que corre de Constitución de 1917 a Santa Martha.Otro capítulo de terror se vivió cuando transporte elevado enfrentó su primer sismo, donde usuarios quedaron al interior de las cabinas debido a una falla del suministro eléctrico.



Síguenos en  dando clic a la estrella




En esta nota

Cablebús
Iztapalapa
Estado de México
Ciudad de México





Comentarios




",VIDEO: Hombre camina sobre Cablebús en Iztapalapa “¡se quiere robar algo!”,http://www.elimparcial.com/mexico/VIDEO-Hombre-camina-sobre-Cablebus-en-Iztapalapa-se-quiere-robar-algo-20220519-0034.html
"









   Getty Images 
 

Tres árbitros mujeres oficiarán partidos de la Copa Mundial de fútbol de la FIFA por primera vez en la historia del torneo.Además, contarán con el apoyo de tres árbitro asistente mujeres entre las que hay una mexicana y una brasileña.

Las seis mujeres forman parte del equipo de 36 árbitros, 69 árbitros asistentes y 24 oficiales a cargo de video que participarán en el Mundial de Qatar a final de año.El presidente del comité de árbitros de la FIFA, Pierluigi Collina, señaló que con el anuncio se ""concluye un largo proceso que comenzó hace varios años con el despliegue de árbitros mujeres en torneos junior y senior de la FIFA"".""De esta manera claramente enfatizamos que es la calidad lo que importa para nosotros y no el género"", aseguró Collina.



   Getty Images 
 

Las tres árbitro principales son:
Stephanie Frappart, de Francia
Salima Mukansanga, de Ruanda
Yoshimi Yamashita, de Japón . 

Las tres, además, contarán con asistentes mujeres del continente americano:

Neuza Back, de Brasil
Karen Díaz Medina, de México
Kathryn Nesbitt, de EE.UU.

Collina, autoridad máxima de arbitraje de la FIFA, añdió: ""Yo esperaría que en el futuro,la selección de árbitros mujer élite para competiciones masculinas importantes se perciba como algo normal y ya no como excepcional.""
Ahora puedes recibir notificaciones de BBC Mundo. Descarga la nueva versión de nuestra app y actívalas para no perderte nuestro mejor contenido.
¿Ya conoces nuestro canal de YouTube? ¡Suscríbete!















Síguenos en  dando clic a la estrella




En esta nota

BBC News Mundo





Comentarios




","Las 6 árbitros mujeres que harán historia en el Mundial de fútbol de Qatar 
2022",http://www.elimparcial.com/mundo/Las-6-arbitros-mujeres-que-haran-historia-en-el-Mundial-de-futbol-de-Qatar-2022-20220519-0083.html
"
PUEBLA.- La mañana de este jueves, la Fiscalía General del Estado de Puebla informó que derivado de un operativo de búsqueda y rescate, localizó ilesa a una joven de 13 años de edad, quien había sido víctima de extorsión telefónica en la modalidad de secuestro virtual.Los hechos tuvieron lugar el pasado 13 de mayo, cuando la denunciante y madre de la adolescente salió de su casa para ir a trabajar. Horas más tarde recibió una llamada de una persona que aseguraba tener secuestrada a su hija y para liberarla le exigían el pago de 250 mil pesos.

Te puede interesar: Puebla: Adolescente de 13 años es abusada sexualmente al estar sola en casaLuego de que estos hechos fueron denunciados ante la Fiscalía de Puebla, con la información proporcionada agentes de investigación implementaron un operativo que resultó en la localización de la víctima en óptimas condiciones físicas.Le exigieron a la adolescente salir de su casa
En entrevista con la menor, ésta refirió a la autoridad ministerial que un individuo le llamó para decirle que tenían a su madre, que consiguiera 50 mil pesos, señalándole que también debía salir de su vivienda y dirigirse a una plaza comercial.
 



     
 

Con los testimonios de ambas afectadas, la Fiscalía de Puebla les ofreció asesoría respecto al delito de extorsión telefónica en la modalidad de secuestro virtual del que fueron víctimas.Cabe señalar, que el secuestro virtual es una modalidad que se lleva a cabo por medio de una llamada telefónica, en la que el presunto delincuente asegura tener privado de la libertad a una persona importante para la víctima, a quien le exige cierta cantidad de dinero para entonces liberarla.  



Síguenos en  dando clic a la estrella




En esta nota

Extorsión telefónica
Llamadas de Extorsión
Extorsión en México





Comentarios




",Puebla: Adolescente de 13 años víctima de secuestro virtual es rescatada,http://www.elimparcial.com/mexico/Puebla-Adolescente-de-13-anos-victima-de-secuestro-virtual-es-rescatada-20220519-0113.html
"
SAN LUIS POTOSÍ.- Durante la mañana de este jueves, personal de la Dirección de Protección Civil Municipal de Soledad de Graciano Sánchez, arribaron a un inmueble localizado en la colonia San Francisco, para ayudar con el aseguramiento de una serpiente.Los habitantes de una casa localizada en la Calle República de Brasil, detectaron al animal en su cochera, por lo que inmediatamente acudió el personal de la dependencia municipal, quienes hallaron a la víbora de aproximadamente 50 centímetros de largo.

Luego de que se consiguió resguardar y asegurar a la serpiente, fue trasladada a su hábitat natural con las debidas precauciones y sin lastimarla. Te puede interesar: VIDEO: Captan ‘presunta’ boa gigante de 5 metros en HidalgoCabe señalar que en el lugar de los hechos, no se reportaron heridas o percances de alguna mordedura de la serpiente asegurada.



Síguenos en  dando clic a la estrella




En esta nota

Protección Civil
Animales
Historias Virales
Otros estados





Comentarios




",Serpiente de 50 centímetros es encontrada en una casa del municipio de Soledad en SLP,http://www.elimparcial.com/mexico/Serpiente-de-50-centimetros-es-encontrada-en-una-casa-del-municipio-de-Soledad-en-SLP-20220519-0101.html
"
MÉXICO.- Christian Nodal desató un fuerte escándalo en redes sociales luego de publicar una supuesta conversación con Belinda en la que ella le pide dinero. El cantante hizo esto como una reacción a los recientes ataques de la madre de la actriz, Belinda Schull, quien ha lanzado indirectas en sus redes sociales, además de que aplaudió un comentario en el que insultan a Nodal llamándolo “naco”. La publicación del sonorense, vía Twitter, dividió las opiniones de los usuarios de redes sociales, pues mientras algunos consideran que fue inmaduro, “de mal gusto” y hasta insensible exponer de esa forma a su expareja; otros han optado por criticar a Belinda llamándola “interesada” y “manipuladora”. 







         
     


          
      

          
      



        
    














Ver esta publicación en Instagram



        
    



          
      

          
      

          
      



          
      

          
      



          
      

          
      

          
      




         
     

         
     

Una publicación compartida de Beli (@belindapop)








Por su parte, Belinda no ha hecho declaraciones sobre el tema y en sus redes sociales no solo se dejó ver tranquila y feliz, sino también acompañada de un actor. Se trata de Guillermo Pfening, de origen argentino con quien coincidió en la filmación de Bienvenidos al Edén, serie de Netflix España por la que Belinda se fue de México. En el clip se puede ver que ambos están juntos frente a la playa de la isla donde grabaron la serie acompañados de un pequeño perro chihuahua. El video está grabado con un filtro de corazón lo que ha llevado a pensar que quizá los actores están saliendo; aunque, por su puesto, no hay nada confirmado. 




     
 

Por su parte, Guillermo Pfening también compartió una fotografía de la intérprete de “Luz sin gravedad” frente al paisaje con la mascota en sus brazos. “Vola alto como vos sabes!”, escribió el actor sobre la imagen. 



     
 

¿Quién es Guillermo Pfening?
Pfening nació el 9 de diciembre de 1978 en Argentina. Estudió Artes Combinadas en la Universidad de Buenos Aires y debutó como actor en 1998 con la cinta de Héctor Babenco Corazón iluminado. A lo largo de su carrera ha participado en producciones como Foddie love, Nadie nos mira, Caíto, El practicante, Distancia de rescate, Mi mejor amigo, y El último verano de la boyita. 





         
     


          
      

          
      



        
    














Ver esta publicación en Instagram



        
    



          
      

          
      

          
      



          
      

          
      



          
      

          
      

          
      




         
     

         
     

Una publicación compartida de Beli (@belindapop)








Cabe recordar que en una reciente entrevista para Ventaneando, Belinda comentó que se ha prohibido a sí misma tener pareja en estos momentos. “No cada vez que me agarre a un hombre guapo del brazo significa que hay algo, ahorita estoy muy tranquila y quiero tener amigos. Me estoy concentrando en mi carrera, en mi trabajo y eso es mi prioridad”, dijo.



Síguenos en  dando clic a la estrella




En esta nota

Belinda
Christian Nodal
Netflix





Comentarios




","¿Quién es Guillermo Pfening, actor que apareció junto a Belinda tras escándalo con Nodal?",http://www.elimparcial.com/espectaculos/Quien-es-Guillermo-Pfening-actor-que-aparecio-junto-a-Belinda-tras-escandalo-con-Nodal-20220519-0026.html
"
CIUDAD DE MÉXICO.- Los precios de varios alimentos están por las nubes en algunos mercados de México, tal es el caso del kilo de aguacate, que llegó a venderse en ciertas zonas del país hasta en 140 pesos, o también el kilo de pechuga de pollo que llegó a ofrecerse hasta por 167 pesos.En Mega Soriana sucursal Aragón de Ciudad de México, el kilogramo de aguacate se ofertó en 70.90 pesos, mientras que en el Mercado San Antonio en la capital del país, llegó a ubicarse en 140 pesos por kilo, según el Quién es quién en los precios de la Procuraduría Federal del Consumidor (Profeco).

Te puede interesar: Precio del dólar hoy 19 de mayo del 2022 en MéxicoPor otra parte, en la Ciudad de México en Soriana Híper, sucursal 197, el kilo de pechuga de pollo se vendió en 109 pesos, pero otros sitios como el City Market, sucursal Huixquilucan alcanzó a llegar hasta los 154.60 pesos.
El aguacate subió porque terminó la cosecha, y sigue la demanda. En cuanto a la pechuga de pollo, fue influenciado por el aumento de precio en Estados Unidos por la problemática de la influencia aviar que está afectando y está aumentando”, aseguró Juan Carlos Anaya, el titular del Grupo Consultor de Mercados Agrícolas (GCMA).

Aguacate en 140 pesos el kilo 
En Monterrey, el kilo de aguacate se ofertó en el Mercado El Mesón Estrella en 80 pesos y lo podías encontrar hasta en 140 pesos en el Mercado Martínez Domínguez; la pechuga se vendió en Walmart, sucursal Lincoln, en 146 pesos y en H.E.B. La sucursal Lincoln se encontró hasta en 166.90.



     
 

En Guadalajara, el kilo de aguacate se ofreció en Soriana Híper, sucursal Río Nilo en 89.90 pesos y en Merkabastos, sucursal Mariano Otero alcanzó los 137.90; el kilo de pechuga de pollo se ofertó desde los 122 pesos en la sucursal Rubén Darío de Walmart Express, hasta los 164.90 pesos la sucursal Del Bosque en Soriana Super.  


Síguenos en  dando clic a la estrella




En esta nota

Precio del aguacate
Profeco





Comentarios




",El aguacate se vende hasta en 140 pesos el kilo: Profeco,http://www.elimparcial.com/dinero/El-aguacate-se-vende-hasta-en-140-pesos-el-kilo-Profeco-20220519-0125.html
"
CIUDAD DE MÉXICO-. Ricardo Salinas Pliego y David Faitelson volvieron a ""chocar"" en las redes sociales, específicamente en Twitter, cuando el famoso empresario aprovechó para recordarle al periodista el icónico golpe que le dio Cuauhtémoc Blanco.Todo comenzó cuando Puebla anunció la renovación de Nicolás Larcamón de una manera peculiar que se volvió viral, por lo que David Faitelson twitteó ""El community manager de Puebla ha opacado la semifinal Atlas-Tigres"".

Apenas cuatro horas después, Ricardo Salinas Pliego citó el tweet de Faitelson y ""humilló"" al periodista de ESPN, al recordarle, como muchas personas lo hacen, el famoso golpe que le propinó Cuauhtémoc Blanco, el ahora gobernador de Morelos.





""Nada tan opaco como el guajolotazo que le propinó aquella nublada tarde el hombre de la mochila integrada en el Pirata Fuente"", escribió Ricardo Salinas, en un tweet que superó las 15 mil interacciones en apenas 13 horas.Se burla David Faitelson de Ricardo Salinas por la eliminación de los equipos de los que ha sido propietario
""Oiga Don Ricardo Salinas: usted nunca pierde. Eliminaron al Mazatlán y le quedo el Puebla. Echaron al Puebla y le queda el Atlas. ¿Cuándo compra al América? Digo, por si acaso…"", escribió Faitelson.
 



     
 



Síguenos en  dando clic a la estrella





Comentarios




",Ricardo Salinas se burla de David Faitelson y le recuerda el golpe de Cuauhtémoc Blanco,http://www.elimparcial.com/deporte/Ricardo-Salinas-se-burla-de-David-Faitelson-y-le-recuerda-el-golpe-de-Cuauhtemoc-Blanco-20220519-0117.html
"
Por medio de TikTok se han viralizado un sin fin de historias, pero no cabe duda que aquellas entre familiares pueden llegar a ser las más conmovedoras, cómo regalos sorpresas, reencuentro entre otras situaciones que logran conmover a los usuarios.Como en la siguiente historia que ha logrado captar la atención de los internautas, debido a que un joven decidió impresionar a uno de sus seres queridos de una manera tan original que se volvió viral en TikTok.

El famoso TikToker @tooturnttony que ha sido popular en sus redes sociales debido a que desde hace unos meses se habría creado su propia cuenta de Only Fans y con su primer chequé optó por invertirlo para una buena causa.El joven suele hacer videos de comedia para sus distantes redes sociales, que ya cuenta con miles de seguidores, pero también aprovecha para promocionar su cuenta de OnlyFans, donde ofrece contenido exclusivo para los que se suscriben. 



     
 

 Pero sin duda la escena más viral ha sido el momento en el que grabó cuando le entregó a su hermana un bolso que contenía 20 mil doláres, esto con el objetivo de que ella pduiera cubrir todos los gastos universitarios que necesitaría, pero lo que cautivó a los usuarios fue que era su primer cobro.



     
 

Actualmente el video tiene más de 30 millones de vistas y cientos de comentarios por parte de los usuarios que reconocieron su solidaridad: ""ere sun buen hermano"", ""amar es compartir"", ""que bueno que utilizaste tus ganancias para el bien de tu familia"", son algunos de los que se pueden leer en la publicación.


Síguenos en  dando clic a la estrella




En esta nota

TikTok
Historias Virales





Comentarios




",TIKTOK: Modelo de OnlyFans paga la colegiatura de su hermana y decide darle la sorpresa,http://www.elimparcial.com/locurioso/TIKTOK-Modelo-de-OnlyFans-paga-la-colegiatura-de-su-hermana-y-decide-darle-la-sorpresa-20220519-0109.html
